,0
103,2.5983039272693147
104,-0.024625981431480627
105,0.03414212890984157
106,0.17954948463867915
107,-1.8619757107917871
108,0.4261466396903099
109,-1.6054097440159647
110,-0.42767959812380435
111,1.242869549603737
112,-0.7352169561000764
113,0.5012489895674
114,1.0127390539563705
115,0.2787408560959998
116,-1.3709484700946077
117,-0.3324752753514139
118,1.959411342388286
119,-2.025045762997471
120,-0.27578601386617546
121,-0.5521080714881078
122,0.12074736309713868
123,0.7482156171872304
124,1.6086909680220534
125,-0.2702323920091581
126,0.8123413299768204
127,0.49974014486517293
128,0.4743472978718003
129,-0.5639239315264725
130,-0.9973214687759007
131,-1.100043112620697
132,-0.7564372093991233
133,0.3216865758662266
134,0.7609493931283295
135,0.32346884785689517
136,-0.5489550961957409
137,1.805970109932475
138,1.5188656236315399
139,-0.35400011275017335
140,-0.8234314059856659
141,0.13021495415796958
142,1.2672986450543529
143,0.3327649772541171
144,0.5565487049100443
145,-0.21208012227562573
146,0.4562708952022307
147,1.5445444514561384
148,-0.23966878147771076
149,0.14330773250787254
150,0.25381647654962736
151,0.2837253557710373
152,-1.4118888760712274
153,-1.8768686558738945
154,-1.0196550709218393
155,0.16794229540166816
156,0.5538561660032112
157,-0.5306745597736241
158,1.3772574828673068
159,-0.1431759743261871
160,0.02031599823462459
161,-0.19396387055266243
162,0.13402679274666512
163,0.7044740740436035
164,0.6656534379123312
165,-0.8984229406095902
166,1.5236637764785275
167,-1.0950264574269175
168,0.07922701409061239
169,-0.2743965735223526
170,-1.0489916773184873
171,-0.07512058797383152
172,-0.7408137732923984
173,0.07290724327605223
174,0.403085961219367
175,1.4719293689732715
176,0.3073842186274145
177,-0.6112253403048249
178,-0.39161981071960156
179,0.13997810611456363
180,0.09346082946215117
181,1.4595892682284208
182,1.3953529297569547
183,-0.3589359262422613
184,-0.5486421281861983
185,-2.5570546040678583
186,-0.5489204133222201
187,-0.9780577060842837
188,-0.3548244580948187
189,0.3915842423501111
190,0.1771923291989879
191,-0.02996800704754226
192,0.1995821110885137
193,-0.12611777323099171
194,0.19701893254347608
195,-3.2310550079193123
196,-0.26929348975075423
197,-0.110850721053007
198,-0.3412617162065858
199,-0.21794626210294177
200,0.7033101178067301
201,-0.5981053313408254
202,2.200702099217128
203,0.6882969302220884
204,-0.006307250913872172
205,-0.2066623031975665
206,-0.08652228638213517
207,-0.9153070699439787
208,-0.09520253925800948
209,0.2786835167270544
210,0.5795416155732297
211,0.5796897791443336
212,-0.27487754656593466
213,-1.4160822525219303
214,-0.6691026262334455
215,1.612193042812388
216,0.8960583134099478
217,0.3696195863041741
218,-0.7612942447601239
219,0.003645154973777971
220,-1.255668685662482
221,-0.5519368756960736
222,-0.24520334168519506
223,-0.361639931865213
224,0.956601931056012
225,-1.4187259140354525
226,-0.8654322715151541
227,-1.3746879710222193
228,-1.237353212687854
229,0.12405589644664888
230,-1.6004405330562717
231,0.7538687788376367
232,-0.24681577694107554
233,0.06878833252597749
234,0.32257673799720377
235,-0.4341665202515911
236,1.0324797157533776
237,-0.19434272672763503
238,0.59407025523907
239,-0.19911238275725224
240,0.2908743874249234
241,0.2796626701579614
242,0.2499699394555311
243,-0.9743078496209195
244,0.43587577054744
245,-0.3189569890995958
246,0.630488030489918
247,-2.152493444412304
248,-1.465116222054951
249,0.36344556213502865
250,1.8629275851052287
251,0.8350587468112366
252,-0.6824509341999805
253,-1.692052415377956
254,0.7426862211616183
255,-0.0805832220429508
256,0.5907042178943853
257,0.11529872221079104
258,0.029642925120495236
259,2.958625445893176
260,-0.0061299610455789804
261,-0.15924520925326485
262,-0.12144867540402206
263,-0.5835367167076569
264,0.9901328947153126
265,-0.3537543337813492
266,0.6359427056445893
267,0.2846030298135564
268,1.2189858621324263
269,0.4201795969883613
270,-1.2133847809476472
271,-1.3264877850539407
272,1.4083691460769014
273,-0.6087108032644418
274,-1.3206025797896521
275,-0.6696185998697584
276,1.2646252869680072
277,-1.4202129989485122
278,-0.8664952037596095
279,-0.6668075087965194
280,-1.2511898734731952
281,-1.1843273385116637
282,-1.5181079752636586
283,-0.46118741313672207
284,-0.35490883174008503
285,-0.6825381542033059
286,-1.653697838967641
287,1.2533359468559955
288,-1.3290788291721605
289,0.27803371202287097
290,-1.0747665931188752
291,0.6683168667415277
292,0.9558323551671646
293,-0.8776135866276552
294,-1.923715729697126
295,0.6957873191396077
296,1.8758005467136352
297,0.415694539892434
298,0.16054442147971804
299,0.8197606096101892
300,0.7650548459970179
301,-0.8289888337610103
302,-0.6591513106966477
303,0.6111235500559109
304,-0.14401334748029268
305,1.3166055958635523
306,-0.7043421471287583
307,0.7506099168684812
308,0.3426379813692278
309,-0.12643756370963435
310,1.1759107718346071
311,0.6800715328674297
312,-1.004967153382104
313,0.6402186804198472
314,1.374990631494199
315,-0.13044468898462372
316,-0.24865585038497331
317,-0.6696471476435246
318,-0.013603885675351006
319,0.68620068605291
320,-0.8176682995787476
321,-1.34635756073724
322,-0.37574991098192634
323,-1.37972497865875
324,0.5232184412826316
325,-0.4266897699938011
326,-1.7554018445508066
327,-0.3486075147385099
328,-0.19261498579409048
329,0.4491356133597169
330,-0.14536354315421035
331,1.8687264568398085
332,-0.5187038515389994
333,-0.06239854858230655
334,-0.10291061426267058
335,-0.28262838440702354
336,0.14242558501294
337,0.5412312971976727
338,1.3400987035364347
339,-1.5692561273944634
340,-0.5103428738061208
341,-0.4477714253522432
342,0.937850297361706
343,-0.3566630610733439
344,-1.8951755930793188
345,0.0877304638665764
346,-0.03368923154093914
347,0.17975156577131524
348,-1.040162880979482
349,1.7190346810845034
350,-0.32385978378534624
351,-0.18829685849366687
352,-0.9000085698091608
353,-0.9310020038747236
354,-1.2227369597487854
355,-0.3933108517811569
356,-0.957581838756634
357,2.0564673412252215
358,-1.8884923803868152
359,-1.1283305481817938
360,-0.40141442845701475
361,0.6734912780983248
362,-0.41375688138006245
363,0.6759633930029775
364,-0.9868038892903219
365,0.05929113389470675
366,1.7440410870108336
367,-0.9677443956994779
368,0.4195676758953945
369,0.2069275192832601
370,-2.25153498598787
371,-0.5889705464706788
372,1.1311519053059893
373,0.1350776724846987
374,-1.2122689628960637
375,0.6907772729156428
376,-0.4791229453143527
377,0.36005072808083677
378,0.3769201144376306
379,-1.1186956011455729
380,0.7898280347342986
381,-1.007508801235176
382,-1.30578586634164
383,-0.882828987722037
384,-0.3460900338631944
385,0.10940315644126239
386,-0.77258373237244
387,0.7448193123951158
388,0.2514641840435942
389,-0.6947982151055028
390,0.8889929175948555
391,1.1610683576464835
392,-0.09868469680951346
393,-0.21498304496389087
394,-1.7737713532563517
395,-0.4075125923914689
396,-0.2915067125653651
397,0.24537940725969198
398,-0.16842643163047274
399,0.24402693814049461
400,1.5340902893038646
401,-0.5299140986336766
402,-0.49097228256584685
403,-1.3091653143025817
404,-0.008660466741585568
405,0.9768129824696102
406,-1.7510703491923696
407,-0.6658569670193876
408,0.03594050250391853
409,0.8501028835244372
410,0.38287023902686523
411,0.3254636281821306
412,-0.2243127859709009
413,0.4818742570187152
414,1.014303883533461
415,-1.7089917765492033
416,0.7285354008351337
417,-0.09875980586671322
418,-0.5299888642145143
419,-2.443075785879315
420,-1.3803513236542992
421,1.6980589922472507
422,-0.6885485324635544
423,-1.084768771253082
424,-0.45642595614359244
425,-0.7451472218585933
426,0.1243586326189154
427,1.5169736782466114
428,-0.5866159508522137
429,0.15429005055187112
430,-1.1472371412402353
431,1.520166442206532
432,0.18904344241411
433,-1.0818191232906198
434,0.9043062201346425
435,1.1999876485826133
436,0.16145636340763547
437,-1.639396967540776
438,1.7851688135164747
439,0.3101225206265262
440,1.1704542973614533
441,-0.5508932051171423
442,-0.39862392473390046
443,0.11045310929056538
444,1.11340167803588
445,0.14299002816716133
446,-1.2568338125336815
447,0.26198919678334104
448,1.6295341945107669
449,0.06580628246283132
450,0.12938552377648257
451,-1.2625437427838198
452,-1.4029890877228395
453,-0.6376921388132418
454,-0.32651764661872357
455,0.10406073501027997
456,0.16595697447417668
457,1.6019076510169283
458,0.05868743844990988
459,1.0644226884109076
460,-0.03932933464491537
461,1.448903611625761
462,-1.8703974787472009
463,-0.5987317666784293
464,0.9830333962592408
465,-0.17159600525671556
466,0.9315296133879658
467,0.38506610277727105
468,0.9458769837130342
469,0.6130677280288434
470,0.6736489338137502
471,1.49245538715155
472,0.9864740187009399
473,0.9938067071364096
474,0.020418758785576606
475,-0.5818502098168723
476,-0.6595600882722964
477,0.7509445971896803
478,-2.4384605640450236
479,-1.3071781883042857
480,-0.96325368587879
481,-0.24762137869361706
482,-2.631438036808334
483,1.2587213025893325
484,0.6001752363295938
485,1.9845823984585664
486,1.062214468922782
487,1.030379331152028
488,2.2506760310308676
489,-0.5709580868574299
490,-1.5034583992493944
491,-0.23235739649273984
492,-0.8249920538471605
493,-0.25684536102444716
494,-1.0502189902580903
495,0.567880067453997
496,0.5129828495987242
497,-0.026922590568272415
498,0.31158150338288004
499,-0.14205072712918293
500,0.7520336682672812
501,0.06964074948535595
502,-0.2654456248957732
503,0.9295844699427109
504,1.2608212692267615
505,1.3374538256412125
506,-0.9902746893194819
507,-0.5344472080416974
508,-1.701496094747692
509,-0.23856501820360618
510,0.4161238144776257
511,-0.13280117451197487
512,1.930850867048302
513,-0.4058433751113569
514,-1.088508555488929
515,0.5685042066678756
516,0.14993382849816042
517,0.5496425958003854
518,0.3037879307861897
519,0.24376576053087365
520,-2.1222988830425917
521,-0.726114027517346
522,-0.5903249179528643
523,-0.3479643379349264
524,-0.4483916384609412
525,0.41281876168769105
526,0.6008825086920193
527,-1.1316409267511525
528,0.6868044067946779
529,0.585768138667071
530,0.4657700660382165
531,-1.4178944880296693
532,0.4405823002889993
533,0.08259541953627011
534,0.960880075213844
535,1.7843567953013033
536,1.5880678855942618
537,0.11264417223992805
538,-0.0018746917257705736
539,0.6319482840093328
540,-1.1150399534194404
541,-1.4506831416048005
542,-0.4725305920249986
543,1.2205689137145275
544,-0.3311282982824718
545,1.502580905809435
546,-2.7881128830850024
547,-1.5872064267876305
548,-0.12368873285569916
549,0.8881945413408756
550,-0.06962309872009259
551,-0.09565274449329955
552,-0.12174149525709202
553,-1.7628977344010746
554,1.1580688744398528
555,-0.6827647198373713
556,1.089532657214453
557,-0.07052341796234977
558,1.0681603873290815
559,0.34325798097756616
560,-0.10667449055824228
561,0.22626164706870253
562,-1.472977609111576
563,0.006029327171035006
564,1.7160403221121312
565,1.3081935639887152
566,-0.9850235826980721
567,0.5056858513379232
568,0.24797988474753857
569,0.8171882801174081
570,0.09415288552221196
571,-0.2335039931301
572,1.3306307763606484
573,0.21639656827201
574,1.255464321946314
575,0.974386203344494
576,-0.3244872415189078
577,-0.1670002743571596
578,1.9298324339990223
579,0.19148232543991203
580,-0.7586284233600243
581,-1.2000432779850234
582,0.9741324352577567
583,0.1602937210962731
584,-0.7920919505289836
585,0.6745848312366249
586,0.15974869505592115
587,-1.660475070762957
588,0.5886855547108121
589,1.3331907028432335
590,2.559850230632471
591,0.03490256406200444
592,0.2326496582105465
593,1.6065968052348043
594,0.16872226693647913
595,0.2753418630799228
596,-0.630618391430576
597,-1.3943751127131896
598,0.9126879358198553
599,-1.273570236812244
600,1.1406562429474632
601,-0.7881655588876596
602,0.2652339583982989
603,-0.3722717313582859
604,1.1746002379573404
605,0.300846402206581
606,1.9590953525071417
607,-1.0836776793595817
608,0.4138630815357569
609,0.047341880907133
610,0.27994357125692276
611,1.5959211716104487
612,0.5853180300922858
613,-1.147525408677207
614,0.5335108183398289
615,-0.4156193761557507
616,-0.4733549700707904
617,1.0458573280333687
618,-0.6023399830262286
619,-0.3797303275801356
620,0.03240725440387064
621,0.9461858967453881
622,0.5815898028611892
623,-0.23441491191787137
624,-0.27217646568739323
625,-1.1601296615335286
626,-0.7598350885926631
627,-0.6543810858204931
628,-0.14929094174744556
629,1.9867630371691618
630,-0.6754694337864318
631,-0.2958290679056386
632,-2.0523984049766058
633,0.6005710943105073
634,-1.5774487938270054
635,-0.9065895221643572
636,1.042335368440993
637,-2.1049284295789623
638,0.09592041239523996
639,0.8009296466651268
640,1.5254442364402778
641,-0.9200931084896136
642,-0.624024850239865
643,1.8044363234026013
644,-0.025060144581597745
645,-0.7362639342696717
646,-0.7174858373072273
647,-0.9725563235674656
648,-0.4396722054259928
649,1.0882204764493446
650,0.8877660685734637
651,-1.1742703028253445
652,0.21458607470423502
653,-0.40215973507251773
654,0.7824404041044422
655,-0.15635972722929936
656,0.37152468179976716
657,-0.15860520695849933
658,-2.1870859306382227
659,0.04700244536864444
660,-1.2717469495300868
661,0.7471284116768413
662,-0.6798278923997879
663,-0.6050126560729895
664,-0.008902825012302579
665,0.5777939542243806
666,-0.1697438177991287
667,1.6421827720450202
668,1.648817861485808
669,1.7154685921699906
670,-0.23431872455876748
671,-1.4819584561028547
672,1.220078514238279
673,-0.416345285299776
674,0.03816631200200775
675,0.62832010285517
676,-1.6044364005126521
677,1.6291212053324975
678,0.8749623291033075
679,0.35227158207147286
680,0.8909167504786911
681,0.5569525393273475
682,0.11682811556907778
683,-0.3077743221445603
684,-0.7391422743557824
685,0.2872142809033677
686,0.36120305977167483
687,1.0831988026881991
688,0.20066000871919681
689,-0.8532015157805608
690,-1.576232847396656
691,-0.12756216200993092
692,-0.027458376689570886
693,-0.09809158279359968
694,-1.5305128973556241
695,1.0744651405355077
696,1.0726297462337824
697,-0.823285164614491
698,0.8059821116221542
699,0.9528308618116563
700,0.03844707664769293
701,-0.9484986261940769
702,1.613381535261024
703,0.38092143377222654
704,-0.2510374552120426
705,0.7728453956729086
706,1.6222084878501515
707,-0.4971601466888655
708,0.6914225452567888
709,1.9431601707247084
710,-1.1165648342354797
711,-0.5492535887280628
712,-0.5978550805922049
713,-0.15832713704922016
714,-0.20997373588419468
715,0.3007954393670502
716,-0.8203755201347369
717,-0.6226634888808933
718,0.3012904839825757
719,0.15491185973371044
720,0.8740798091601995
721,0.40935502492564035
722,0.7718466355607634
723,-1.1429520395415
724,-0.3834163111157828
725,1.8483799508834453
726,0.39207804655166945
727,0.7473929615463166
728,0.27273473716279445
729,0.42533585692878567
730,-0.23090405152817356
731,3.571579218026311
732,-0.39615592240969827
733,-0.03832121774315163
734,-2.424836325455249
735,1.1062666575947218
736,-0.5522529496849271
737,-0.06079410601164124
738,-0.5280405508818312
739,-0.13868294527484562
740,-0.28424709842062984
741,-0.04304177578064844
742,-0.052801482653846724
743,-0.15420531148588265
744,-0.16787722654627948
745,1.308518452326017
746,0.8814169197592583
747,0.8874423184465896
748,-0.7324488811117759
749,1.2568208318483642
750,1.1316445091958878
751,-0.553404328801565
752,1.5238520171998033
753,-0.6832259429997894
754,-1.842031838405077
755,1.1015259861531725
756,-0.11951878043007562
757,0.9769215645749826
758,-0.7542021627241914
759,-1.2617700117470425
760,1.23187178862397
761,-1.4072685633957673
762,-1.5610305114373637
763,-1.9255868907643525
764,-2.7944722983075785
765,-1.03910438326439
766,-2.1694079584120365
767,-0.035605484609829575
768,-2.2364173503246474
769,-1.0942734191759897
770,2.332061996209657
771,0.34512424061207164
772,0.05280567540772656
773,-1.6207519803198573
774,-0.24559766594877117
775,0.048108563136617044
776,-1.605180795787059
777,0.12618068088061885
778,1.1912324570650992
779,-0.34825811883938024
780,-0.19723636840428496
781,-2.0420964154954233
782,-1.3992338686095869
783,1.0576951014282159
784,-0.6615506465805062
785,-0.9297116344424167
786,-0.6925831159713568
787,-0.05746612700083015
788,-1.1584159108657917
789,0.12651650597023537
790,-1.3600076771230591
791,0.7740000020757852
792,-1.0570557773396025
793,1.3202683189321007
794,-0.010032652757383347
795,-0.8456444283952297
796,0.9114606095823158
797,-1.3744968791031125
798,-0.5470656450174095
799,-7.552661061545873e-05
800,-0.12116680328820885
801,-2.008585468370626
802,-0.9206465426133663
803,0.1682343424234322
804,-1.3198915593599103
805,1.2664292986658463
806,0.4951808887859862
807,-0.5142403907110707
808,-0.2202924653000638
809,1.8615641238318181
810,0.9359884508763173
811,0.38021914486617187
812,-1.4155187704342762
813,1.6296113186459584
814,1.052401068873978
815,-0.14840538755987095
816,-0.5496980692087847
817,-0.18790393877677286
818,-1.2019366808669738
819,-0.47078555770734065
820,0.7631605141545158
821,-1.807621277242572
822,-0.3140743742422747
823,0.11375597287983731
824,0.10356803732332855
825,-1.1789369540334256
826,-1.1821528913270605
827,1.0891653824583838
828,-1.224529092816291
829,1.0086509563084367
830,-0.48236531510849157
831,1.0797963503009356
832,-0.42107850540501407
833,-1.166471320616305
834,0.856554856393462
835,-0.01739122223019718
836,1.4485765853244514
837,0.892200085137838
838,-0.22942662894379623
839,-0.4496676016629738
840,0.02337234328724855
841,0.19021001785918956
842,-0.8817485267318087
843,0.8419395730245767
844,-0.39736349181039743
845,-0.4230277451533124
846,-0.5406883373725029
847,0.23101726734337139
848,-0.6920526017208553
849,0.13497010999029418
850,2.766603071101871
851,-0.053609460071342124
852,-0.4340047382986483
853,-1.667689228147901
854,0.05022192476406931
855,-1.1092309432496061
856,-0.37555811897157276
857,0.15160759364714313
858,-1.7309894498221519
859,0.1574627523984585
860,0.3045151754260446
861,-1.2971000196666516
862,-0.39230919212908744
863,-1.8306663621778045
864,1.5755009358424055
865,0.33056327654884465
866,-0.17958850097910234
867,-0.16343583065616263
868,1.1314436080657682
869,-0.09416555192061088
870,0.3308167712757532
871,1.518629560365495
872,-0.3461671480021981
873,-1.0926353245067322
874,-0.824500574753621
875,1.4286638344392986
876,0.09142830851405706
877,-0.5023312882696742
878,0.9736443797991589
879,0.9979573856771604
880,-0.4756477679064388
881,-0.9719368370854505
882,-1.57052860106121
883,-1.793888920926237
884,-0.2649864518459969
885,-0.893195947036793
886,1.8584744098061854
887,0.0585377546950242
888,-1.9421495432511602
889,1.4187292755100624
890,0.1617103094175957
891,0.7049794803731054
892,0.6820347768334102
893,0.29655656728653923
894,0.5233426304345435
895,0.23876067172970541
896,-1.106385905965437
897,0.36673219814247404
898,1.0239055049925403
899,-0.21005641264581787
900,0.5513022180697554
901,0.41958914519806184
902,1.8156520639191072
903,-0.25275030069976034
904,-0.2920041627702413
905,-0.11693174014674963
906,-0.10239107510368999
907,-2.272617710954302
908,-0.6426098414665713
909,0.29988506654577324
910,-0.008256514667853591
911,-0.7993391541971328
912,-0.6647792521753807
913,-0.355613128296959
914,-0.8015717808024205
915,-0.5130506104434005
916,-0.5393901194785343
917,0.8953708466071769
918,1.0163912685410768
919,0.9335850943946729
920,0.4267017991752182
921,-0.7083224844135482
922,0.9598304499937307
923,-0.31425058651942994
924,0.02305220825947024
925,1.3382205319305884
926,0.08399285613164036
927,0.2472840302376188
928,-1.4127794859965894
929,0.4870092937668535
930,-0.9800066473024811
931,1.011939656367902
932,-0.18459917717285057
933,-2.2361688420171104
934,-0.35802010256334205
935,-0.22803453828591722
936,0.48547522607809224
937,0.6705123906471673
938,-0.32776424472118837
939,1.0128681948538745
940,-3.167055328652906
941,-0.7139889980252292
942,-1.1123642708371866
943,-1.2541835105849213
944,0.9597063713475107
945,0.8291703990248491
946,-0.7757700204102219
947,1.17805700395996
948,0.10146689245241805
949,-0.4216841007751528
950,-0.6929227963724369
951,-0.7782717264630926
952,0.4727748574495346
953,0.6501549009670022
954,0.23850121218790918
955,-2.050217677383097
956,0.2963586560529044
957,0.5653965640388058
958,-0.6692056054644492
959,0.04325054289835325
960,-1.8638842993007476
961,-1.229969061679773
962,-0.3242353482405271
963,-0.3097511440161062
964,0.3516793717496016
965,-1.18692538652941
966,-0.34120606462067304
967,-0.48977978041340897
968,0.5280104739792081
969,1.4210427683683313
970,1.720920319810075
971,-1.5684400468313575
972,-0.0480141917504573
973,-1.1125293102447653
974,-0.0647449514862398
975,0.422919279615949
976,0.08149089870341171
977,-0.04901169879446085
978,1.4830391747653016
979,0.7209893917039087
980,-0.27265446153778367
981,0.024211360895293473
982,0.8708978067893992
983,0.6097905060392789
984,-0.4250761037008216
985,-1.7752428411035694
986,-1.1846574927726896
987,0.14597922501351515
988,-1.7865268526790055
989,-0.15239449801642782
990,-0.45356917618752884
991,0.9992528030472034
992,-1.3180438234754557
993,-1.9317689789009886
994,-0.41964074161010806
995,0.6347631315935225
996,1.0699185989273519
997,-0.9093270165599429
998,0.47026374759618605
999,-1.1114304477623544
